cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
7192;RODAMIENTO;320/32;;PEUGEOT;504;;Rueda delantera interior mod. desde 81 todos;$ 3.310,00;$ 2.450,00;1/5/2023
7193;RODAMIENTO;KIT2004;;PEUGEOT;504;;Rueda delantera Kit completo;$ 8.345,00;$ 6.180,00;1/5/2023
7194;RODAMIENTO;SET9;;PEUGEOT;504;Mod. FAMIL,P.UP DIESEL-TRANSAX-Año 81/82 ;Rueda trasera;$ 7.210,00;$ 5.340,00;1/5/2023
7195;RODAMIENTO;32005;;PEUGEOT;505;Año 81/...;Rueda delantera exterior;$ 2.635,00;$ 1.950,00;1/5/2023
7196;RODAMIENTO;320/32;;PEUGEOT;505;Año 81/...;Rueda delantera interior;$ 3.310,00;$ 2.450,00;1/5/2023
7197;RODAMIENTO;KIT2004;;PEUGEOT;505;;Rueda delantera Kit;$ 8.345,00;$ 6.180,00;1/5/2023
7198;RODAMIENTO;SET9;;PEUGEOT;505;Año 81/82;Rueda trasera diferencial TRANSAX;$ 7.210,00;$ 5.340,00;1/5/2023
7199;RODAMIENTO;40574;XGB40574P;PEUGEOT;3008;;Rueda delantera con ABS;$ 11.475,00;$ 8.500,00;1/5/2023
7200;RODAMIENTO;41394;;PEUGEOT;3008;;Rueda trasera;$ 12.040,00;$ 8.920,00;1/5/2023
7201;RODAMIENTO;32010;;PEUGEOT;Boxer;Mod. 1000/1400 Kg;Rueda delantera;$ 6.250,00;$ 4.630,00;1/5/2023
7202;RODAMIENTO;32008;;PEUGEOT;Boxer;Mod. 1000/1400 Kg;Rueda trasera interior;$ 4.025,00;$ 2.980,00;1/5/2023
7203;RODAMIENTO;40918;;PEUGEOT;Boxer II;;Rueda delantera;$ 12.135,00;$ 8.990,00;1/5/2023
7204;RODAMIENTO;41544;;PEUGEOT;Boxer II;Mod. 1000/1400 kg - Año 02/...;Rueda delantera;$ 16.120,00;$ 11.940,00;1/5/2023
7205;RODAMIENTO;40784;;PEUGEOT;Boxer II;Mod. 1000/1400 kg - Año 02/...;Rueda trasera;$ 15.915,00;$ 11.790,00;1/5/2023
7206;RODAMIENTO;12163;;PEUGEOT;Partner;;Rueda delantera;$ 8.750,00;$ 6.480,00;1/5/2023
7207;RODAMIENTO;40918;;PEUGEOT;Transit;;Rueda trasera ;$ 12.135,00;$ 8.990,00;1/5/2023
7208;RODAMIENTO;C101;;PEUGEOT;Universal;Diametro 19mm;Rodillo de columna de direccion;$ 1.525,00;$ 1.130,00;3/5/2023
7209;RODAMIENTO;88128;;RASTROJERO;Rastrojero;;Rueda trasera - rodamiento con seguro;$ 5.290,00;$ 3.920,00;1/5/2023
7210;RODAMIENTO;89628;11012;RENAULT;Bongo;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7211;RODAMIENTO;120105;11011;RENAULT;Clio;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7212;RODAMIENTO;89628;11012;RENAULT;Clio;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7213;RODAMIENTO;12033;;RENAULT;Clio;Año …/96;Rueda delantera;$ 5.670,00;$ 4.200,00;1/5/2023
7214;RODAMIENTO;12807;12258;RENAULT;Clio;Año 96/...;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7215;RODAMIENTO;12025;;RENAULT;Clio;;Rueda trasera con freno a cinta;$ 4.615,00;$ 3.420,00;1/5/2023
7216;RODAMIENTO;12807;12258;RENAULT;Clio II;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7217;RODAMIENTO;41793;;RENAULT;Duster;;Rueda delantera con ABS;$ 13.595,00;$ 10.070,00;1/5/2023
7218;RODAMIENTO;41722;;RENAULT;Duster;4X2;Rueda trasera;$ 15.310,00;$ 11.340,00;1/5/2023
7219;RODAMIENTO;12095;S43;RENAULT;Express;;Maza de rueda trasera sin ABS;$ 21.140,00;$ 15.660,00;1/5/2023
7220;RODAMIENTO;120105;11011;RENAULT;Express;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7221;RODAMIENTO;12807;12258;RENAULT;Express;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7222;RODAMIENTO;12025;;RENAULT;Express;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7223;RODAMIENTO;12271;;RENAULT;Express;Mod. 575 Kg;Rueda trasera;$ 5.900,00;$ 4.370,00;1/5/2023
7224;RODAMIENTO;41793;;RENAULT;Fluence;;Rueda delantera con ABS;$ 13.595,00;$ 10.070,00;1/5/2023
7225;RODAMIENTO;41288;;RENAULT;Fluence;;Rueda trasera;$ 10.260,00;$ 7.600,00;1/5/2023
7226;RODAMIENTO;41977;;RENAULT;Fluence;;Rueda trasera;$ 10.650,00;$ 7.890,00;1/5/2023
7227;RODAMIENTO;10872;;RENAULT;Fuego;;Maza de rueda delantera con rodamiento ;$ 13.350,00;$ 9.890,00;1/5/2023
7228;RODAMIENTO;12095;S43;RENAULT;Fuego;;Maza de rueda trasera;$ 21.140,00;$ 15.660,00;1/5/2023
7229;RODAMIENTO;30204;;RENAULT;Fuego;;Rueda trasera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7230;RODAMIENTO;30205;;RENAULT;Fuego;;Rueda trasera interior;$ 2.350,00;$ 1.740,00;1/5/2023
7231;RODAMIENTO;12095;S43;RENAULT;Kangoo;;Maza de rueda trasera;$ 21.140,00;$ 15.660,00;1/5/2023
7232;RODAMIENTO;120105;11011;RENAULT;Kangoo;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7233;RODAMIENTO;89628;11012;RENAULT;Kangoo;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7234;RODAMIENTO;12807;12258;RENAULT;Kangoo;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7235;RODAMIENTO;12271;;RENAULT;Kangoo;;Rueda trasera;$ 5.900,00;$ 4.370,00;1/5/2023
7236;RODAMIENTO;120838;11013;RENAULT;Laguna;Mod. 2.0L-16V - Año 01/...;Rodamiento de semieje - DI Int. 28,1 mm;$ 4.630,00;$ 3.430,00;1/5/2023
7237;RODAMIENTO;12807;12258;RENAULT;Laguna;;Rueda delantera para maza 4 agujeros;$ 6.845,00;$ 5.070,00;1/5/2023
7238;RODAMIENTO;40250;;RENAULT;Laguna;;Rueda delantera para maza 5 agujeros;$ 10.030,00;$ 7.430,00;1/5/2023
7239;RODAMIENTO;12271;;RENAULT;Laguna;Mod. 1.8/2.0;Rueda trasera sin ABS;$ 5.900,00;$ 4.370,00;1/5/2023
7240;RODAMIENTO;41722;;RENAULT;Latitude;;Rueda trasera;$ 15.310,00;$ 11.340,00;1/5/2023
7241;RODAMIENTO;12807;12258;RENAULT;Logan;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7242;RODAMIENTO;41371;;RENAULT;Logan;Año 04/07;Rueda delantera con ASB de 44 polos;$ 11.665,00;$ 8.640,00;1/5/2023
7243;RODAMIENTO;41140;XGB41140P;RENAULT;Logan III;Año 07/...;Rueda delantera con ASB 48 polos;$ 11.635,00;$ 8.620,00;1/5/2023
7244;RODAMIENTO;40918;;RENAULT;Master;"Llanta 15"" a tambor .../00 y Llanta 16""a disco 00/...";Rueda delantera ;$ 12.135,00;$ 8.990,00;1/5/2023
7245;RODAMIENTO;40096;;RENAULT;Master;Todos los modelos;Rueda trasera;$ 13.985,00;$ 10.360,00;1/5/2023
7246;RODAMIENTO;120105;11011;RENAULT;Megane;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7247;RODAMIENTO;89628;11012;RENAULT;Megane;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7248;RODAMIENTO;12807;12258;RENAULT;Megane;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7249;RODAMIENTO;40250;;RENAULT;Megane;COUPE ;Rueda delantera;$ 10.030,00;$ 7.430,00;1/5/2023
7250;RODAMIENTO;12025;;RENAULT;Megane;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7251;RODAMIENTO;12271;;RENAULT;Megane;freno a campana;Rueda trasera;$ 5.900,00;$ 4.370,00;1/5/2023
7252;RODAMIENTO;40725;;RENAULT;Megane;;Rueda trasera;$ 13.985,00;$ 10.360,00;1/5/2023
7253;RODAMIENTO;41288;;RENAULT;Megane;GRAND TOUR;Rueda trasera;$ 10.260,00;$ 7.600,00;1/5/2023
7254;RODAMIENTO;XGB41930;;RENAULT;Megane II;;Rueda delantera con ABS;$ 12.530,00;$ 9.280,00;1/5/2023
7255;RODAMIENTO;41140;XGB41140P;RENAULT;Megane II;Excepto motor 1.9 DCI;Rueda delantera con ABS 48 polos;$ 11.635,00;$ 8.620,00;1/5/2023
7256;RODAMIENTO;40858;;RENAULT;Megane II;Todos los modelos;Rueda trasera;$ 9.355,00;$ 6.930,00;1/5/2023
7257;RODAMIENTO;41288;;RENAULT;Megane II;;Rueda trasera;$ 10.260,00;$ 7.600,00;1/5/2023
7258;RODAMIENTO;41793;;RENAULT;Megane III;;Rueda delantera con ABS;$ 13.595,00;$ 10.070,00;1/5/2023
7259;RODAMIENTO;41288;;RENAULT;Megane III;;Rueda trasera;$ 10.260,00;$ 7.600,00;1/5/2023
7260;RODAMIENTO;41977;;RENAULT;Megane III;;Rueda trasera;$ 10.650,00;$ 7.890,00;1/5/2023
7261;RODAMIENTO;10872;;RENAULT;Nevada;;Maza de rueda delantera con rodamiento ;$ 13.350,00;$ 9.890,00;1/5/2023
7262;RODAMIENTO;12095;S43;RENAULT;Nevada;;Maza de rueda trasera sin ABS;$ 21.140,00;$ 15.660,00;1/5/2023
7263;RODAMIENTO;89628;11012;RENAULT;Nevada;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7264;RODAMIENTO;12095;S49;RENAULT;Nevada;C/ABS (44 dientes) 4 agujeros;Rueda trasera;$ 24.920,00;$ 18.460,00;1/5/2023
7265;RODAMIENTO;120105;11011;RENAULT;R11;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7266;RODAMIENTO;89628;11012;RENAULT;R11;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7267;RODAMIENTO;12033;;RENAULT;R11;;Rueda delantera;$ 5.670,00;$ 4.200,00;1/5/2023
7268;RODAMIENTO;12025;;RENAULT;R11;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7269;RODAMIENTO;6207;ANB12;RENAULT;R12;;Rueda delantera interior y exterior;$ 4.265,00;$ 3.160,00;1/5/2023
7270;RODAMIENTO;30205;;RENAULT;R12;;Rueda trasera;$ 2.350,00;$ 1.740,00;1/5/2023
7271;RODAMIENTO;30204;;RENAULT;R12;;Rueda trasera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7272;RODAMIENTO;10872;;RENAULT;R18;;Maza de rueda delantera con rodamiento ;$ 13.350,00;$ 9.890,00;1/5/2023
7273;RODAMIENTO;30204;;RENAULT;R18;;Rueda trasera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7274;RODAMIENTO;30205;;RENAULT;R18;;Rueda trasera interior;$ 2.350,00;$ 1.740,00;1/5/2023
7275;RODAMIENTO;120105;11011;RENAULT;R19;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7276;RODAMIENTO;89628;11012;RENAULT;R19;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7277;RODAMIENTO;12807;12258;RENAULT;R19;Nacional;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7278;RODAMIENTO;12025;;RENAULT;R19;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7279;RODAMIENTO;10872;;RENAULT;R21;;Maza de rueda delantera con rodamiento ;$ 13.350,00;$ 9.890,00;1/5/2023
7280;RODAMIENTO;12095;S49;RENAULT;R21;C/ABS (44 dientes) 4 agujeros;Rueda trasera;$ 24.920,00;$ 18.460,00;1/5/2023
7281;RODAMIENTO;12095;S43;RENAULT;R21 ;;Maza de rueda trasera sin ABS;$ 21.140,00;$ 15.660,00;1/5/2023
7282;RODAMIENTO;89628;11012;RENAULT;R21 ;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7283;RODAMIENTO;30205;;RENAULT;R4;;Rueda trasera;$ 2.350,00;$ 1.740,00;1/5/2023
7284;RODAMIENTO;30204;;RENAULT;R4;;Rueda trasera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7285;RODAMIENTO;30205;;RENAULT;R6;;Rueda trasera;$ 2.350,00;$ 1.740,00;1/5/2023
7286;RODAMIENTO;30204;;RENAULT;R6;;Rueda trasera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7287;RODAMIENTO;120105;11011;RENAULT;R9;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7288;RODAMIENTO;89628;11012;RENAULT;R9;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7289;RODAMIENTO;12033;;RENAULT;R9;;Rueda delantera;$ 5.670,00;$ 4.200,00;1/5/2023
7290;RODAMIENTO;12807;12258;RENAULT;R9;Año 96/...;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7291;RODAMIENTO;12807;12258;RENAULT;R9;Año 96/...;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7292;RODAMIENTO;12025;;RENAULT;R9;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7293;RODAMIENTO;12807;12258;RENAULT;Sandero;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7294;RODAMIENTO;41140;XGB41140P;RENAULT;Sandero;;Rueda delantera con ABS 48 polos;$ 11.635,00;$ 8.620,00;1/5/2023
7295;RODAMIENTO;12095;S43;RENAULT;Scenic;;Maza de rueda trasera sin ABS;$ 21.140,00;$ 15.660,00;1/5/2023
7296;RODAMIENTO;120838;11013;RENAULT;Scenic;Mod. 2.0L-16V;Rodamiento de semieje - DI Int. 28,1 mm;$ 4.630,00;$ 3.430,00;1/5/2023
7297;RODAMIENTO;89628;11012;RENAULT;Scenic;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7298;RODAMIENTO;12807;12258;RENAULT;Scenic;Año 98/02;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7299;RODAMIENTO;40250;;RENAULT;Scenic;;Rueda delantera;$ 10.030,00;$ 7.430,00;1/5/2023
7300;RODAMIENTO;40725;;RENAULT;Scenic;;Rueda trasera;$ 13.985,00;$ 10.360,00;1/5/2023
7301;RODAMIENTO;12095;S49;RENAULT;Scenic;C/ABS (44 dientes) 4 agujeros;Rueda trasera;$ 24.920,00;$ 18.460,00;1/5/2023
7302;RODAMIENTO;12807;12258;RENAULT;Symbol;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7303;RODAMIENTO;12025;;RENAULT;Symbol;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7304;RODAMIENTO;10702;;RENAULT;Trafic;;Rueda delantera;$ 9.950,00;$ 7.370,00;1/5/2023
7305;RODAMIENTO;32007;;RENAULT;Trafic;;Rueda trasera interior;$ 3.255,00;$ 2.410,00;1/5/2023
7306;RODAMIENTO;120105;11011;RENAULT;Twingo;;Rodamiento de semieje - DI Int. 23,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7307;RODAMIENTO;89628;11012;RENAULT;Twingo;;Rodamiento de semieje lado volante - DI Int 25,9mm;$ 4.375,00;$ 3.240,00;1/5/2023
7308;RODAMIENTO;12033;;RENAULT;Twingo;;Rueda delantera;$ 5.670,00;$ 4.200,00;1/5/2023
7309;RODAMIENTO;12807;12258;RENAULT;Twingo;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7310;RODAMIENTO;12025;;RENAULT;Twingo;;Rueda trasera;$ 4.615,00;$ 3.420,00;1/5/2023
7311;RODAMIENTO;C101;;RENAULT;Universal;Diametro 19mm;Rodillo de columna de direccion;$ 1.525,00;$ 1.130,00;3/5/2023
7312;RODAMIENTO;14528;;SEAT;Cordoba;;Rueda trasera kit ;$ 6.090,00;$ 4.510,00;1/5/2023
7313;RODAMIENTO;11749;;SEAT;Inca;;Rueda trasera exterior;$ 1.635,00;$ 1.210,00;1/5/2023
7314;RODAMIENTO;45449;;SEAT;Inca;;Rueda trasera interior;$ 2.485,00;$ 1.840,00;1/5/2023
7315;RODAMIENTO;110457;311443;SEAT;Toledo;;Rueda delantera;$ 6.765,00;$ 5.010,00;1/5/2023
7316;RODAMIENTO;45449;;SEAT;Toledo;;Rueda trasera interior;$ 2.485,00;$ 1.840,00;1/5/2023
7317;RODAMIENTO;14544;;SUZUKI;Fun;;Rueda trasera Kit completo;$ 5.630,00;$ 4.170,00;1/5/2023
7318;RODAMIENTO;32010;;TOYOTA;Runner;;Diferencial lateral corona;$ 6.250,00;$ 4.630,00;1/5/2023
7319;RODAMIENTO;11949;;VARIOS;Rastrojero;P68-P69-P70-F71 - Año 74/…;Rueda delantera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7320;RODAMIENTO;713610930;;VOLKSWAGEN;Amarok;4X2;Rueda delantera con ASB;$ 15.930,00;$ 11.800,00;1/5/2023
7321;RODAMIENTO;42177;;VOLKSWAGEN;Amarok;;Rueda trasera;$ 20.050,00;$ 14.850,00;1/5/2023
7322;RODAMIENTO;801136;;VOLKSWAGEN;Bora;;Rueda delantera;$ 7.815,00;$ 5.790,00;1/5/2023
7323;RODAMIENTO;110457;311443;VOLKSWAGEN;Caddy;;Rueda delantera;$ 6.765,00;$ 5.010,00;1/5/2023
7324;RODAMIENTO;45747;311315;VOLKSWAGEN;Carat;Año …/94;Rueda delantera interior y exterior;$ 6.385,00;$ 4.730,00;1/5/2023
7325;RODAMIENTO;110622;311396;VOLKSWAGEN;Carat;Año 94/...;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7326;RODAMIENTO;14528;;VOLKSWAGEN;Carat;;Rueda trasera kit completo;$ 6.090,00;$ 4.510,00;1/5/2023
7327;RODAMIENTO;12807;;VOLKSWAGEN;Doblo;;Rueda delantera;$ 6.845,00;$ 5.070,00;1/5/2023
7328;RODAMIENTO;110622;311396;VOLKSWAGEN;Fox;;Rueda delantera;$ 6.495,00;$ 4.810,00;1/5/2023
7329;RODAMIENTO;803769;;VOLKSWAGEN;Fox;Año 14/...;Rueda delantera con ABS Kit completo;$ 10.260,00;$ 7.600,00;1/5/2023
7330;RODAMIENTO;110622;311396;VOLKSWAGEN;Fox Cross;;Rueda delantera;$ 6.495,00;$ 4.810,00;1/5/2023
7331;RODAMIENTO;45747;311315;VOLKSWAGEN;Gacel;Mod. 1.6 GL-1.8 GS - Año…/95;Rueda del interior y exterior;$ 6.385,00;$ 4.730,00;1/5/2023
7332;RODAMIENTO;110622;311396;VOLKSWAGEN;Gacel;Año 95/...;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7333;RODAMIENTO;14528;;VOLKSWAGEN;Gacel;;Rueda trasera kit completo;$ 6.090,00;$ 4.510,00;1/5/2023
7334;RODAMIENTO;14529;;VOLKSWAGEN;Gacel;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7335;RODAMIENTO;45747;311315;VOLKSWAGEN;Gol;Mod. 1.3/1.6/1.8/2.0 - Año …/94;Rueda delantera interior y exterior;$ 6.385,00;$ 4.730,00;1/5/2023
7336;RODAMIENTO;110622;311396;VOLKSWAGEN;Gol;Año 94/...;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7337;RODAMIENTO;14528;;VOLKSWAGEN;Gol;;Rueda trasera kit completo;$ 6.090,00;$ 4.510,00;1/5/2023
7338;RODAMIENTO;14529;;VOLKSWAGEN;Gol;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7339;RODAMIENTO;803769;;VOLKSWAGEN;Gol Trend;5ta.Generacion - Año 08/…;Rueda delantera con ABS;$ 10.260,00;$ 7.600,00;1/5/2023
7340;RODAMIENTO;14528;;VOLKSWAGEN;Gol Trend;;Rueda trasera kit completo;$ 6.090,00;$ 4.510,00;1/5/2023
7341;RODAMIENTO;14529;;VOLKSWAGEN;Gol Trend;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7342;RODAMIENTO;110457;311443;VOLKSWAGEN;Golf;Año …/96;Rueda delantera;$ 6.765,00;$ 5.010,00;1/5/2023
7343;RODAMIENTO;801136;;VOLKSWAGEN;Golf;Año 96/...;Rueda delantera;$ 7.815,00;$ 5.790,00;1/5/2023
7344;RODAMIENTO;309726;;VOLKSWAGEN;Golf;;Rueda delantera modelo alemán;$ 6.115,00;$ 4.530,00;1/5/2023
7345;RODAMIENTO;14528;;VOLKSWAGEN;Golf;;Rueda trasera kit completo;$ 6.090,00;$ 4.510,00;1/5/2023
7346;RODAMIENTO;14529;;VOLKSWAGEN;Golf;;Rueda trasera kit Completo;$ 5.590,00;$ 4.140,00;1/5/2023
7347;RODAMIENTO;11949;;VOLKSWAGEN;Kombi;FURGON-MICROBUS;Rueda delantera exterior;$ 1.970,00;$ 1.460,00;1/5/2023
7348;RODAMIENTO;801136;;VOLKSWAGEN;New Beatle;;Rueda delantera;$ 7.815,00;$ 5.790,00;1/5/2023
7349;RODAMIENTO;633814;;VOLKSWAGEN;Passat;Mod. 1,9 Tdi /2.0 - Año 00/05;Rueda delantera;$ 10.165,00;$ 7.530,00;1/5/2023
7350;RODAMIENTO;12399;;VOLKSWAGEN;Passat;Mod. Alemán 1,6/1,8/1,9/TDI;Rueda delantera y trasera;$ 9.275,00;$ 6.870,00;1/5/2023
7351;RODAMIENTO;110622;311396;VOLKSWAGEN;Pointer;;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7352;RODAMIENTO;329013;;VOLKSWAGEN;Pointer;Año 96/...;Rueda trasera interior y exterior;$ 2.375,00;$ 1.760,00;1/5/2023
7353;RODAMIENTO;14533;;VOLKSWAGEN;Pointer;Año  96/...;Rueda trasera Kit;$ 7.045,00;$ 5.220,00;1/5/2023
7354;RODAMIENTO;14529;;VOLKSWAGEN;Pointer;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7355;RODAMIENTO;110457;311443;VOLKSWAGEN;Polo;Clasic - Mod. 1.6N/1.9D;Rueda delantera;$ 6.765,00;$ 5.010,00;1/5/2023
7356;RODAMIENTO;110622;311396;VOLKSWAGEN;Polo;Clasic - Mod. Nacional 1.6N/1.9D;Rueda delantera;$ 6.495,00;$ 4.810,00;1/5/2023
7357;RODAMIENTO;14528;;VOLKSWAGEN;Polo;Clasic - Mod. 1,6;Rueda trasera kit completo ;$ 6.090,00;$ 4.510,00;1/5/2023
7358;RODAMIENTO;110622;311396;VOLKSWAGEN;Quantum;Mod. 1.8/2.0;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7359;RODAMIENTO;14529;;VOLKSWAGEN;Quantum;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7360;RODAMIENTO;14528;;VOLKSWAGEN;Quantum;;Rueda trasera kit completo ;$ 6.090,00;$ 4.510,00;1/5/2023
7361;RODAMIENTO;803769;;VOLKSWAGEN;Saveiro;5ta.Generacion - Año 09/...;Rueda delantera con ABS;$ 10.260,00;$ 7.600,00;1/5/2023
7362;RODAMIENTO;45747;311315;VOLKSWAGEN;Saveiro;Año …/94;Rueda delantera interior y exterior;$ 6.385,00;$ 4.730,00;1/5/2023
7363;RODAMIENTO;110622;311396;VOLKSWAGEN;Saveiro;Año 94/...;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7364;RODAMIENTO;14529;;VOLKSWAGEN;Saveiro;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7365;RODAMIENTO;45747;311315;VOLKSWAGEN;Senda;Año …/94;Rueda delantera interior y exterior;$ 6.385,00;$ 4.730,00;1/5/2023
7366;RODAMIENTO;110622;311396;VOLKSWAGEN;Senda;Año 94 /...;Rueda delantera interior y exterior;$ 6.495,00;$ 4.810,00;1/5/2023
7367;RODAMIENTO;14529;;VOLKSWAGEN;Senda;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7368;RODAMIENTO;110622;311396;VOLKSWAGEN;Suran;;Rueda delantera;$ 6.495,00;$ 4.810,00;1/5/2023
7369;RODAMIENTO;564725;;VOLKSWAGEN;Transporter;FURGON - Año 92/...;Rueda delantera y trasera;$ 10.705,00;$ 7.930,00;1/5/2023
7370;RODAMIENTO;110622;;VOLKSWAGEN;Voyage;311396;Rueda delantera;$ 6.495,00;$ 4.810,00;1/5/2023
7371;RODAMIENTO;803769;;VOLKSWAGEN;Voyage;5ta.Generacion;Rueda delantera con ABS;$ 10.260,00;$ 7.600,00;1/5/2023
7372;RODAMIENTO;14528;;VOLKSWAGEN;Voyage;;Rueda trasera kit completo;$ 6.090,00;$ 4.510,00;1/5/2023
7373;RODAMIENTO;14529;;VOLKSWAGEN;Voyage;;Rueda trasera Kit completo;$ 5.590,00;$ 4.140,00;1/5/2023
7374;ROTULA;821;VOL 262;AUDI;A3;Año 01/…;Rotula suspension derecha;$ 4.740,00;$ 3.510,00;26/4/2023
7375;ROTULA;822;VOL 261;AUDI;A3;Año 01/…;Rotula suspension izquierda;$ 4.740,00;$ 3.510,00;26/4/2023
7376;ROTULA;115;CH 509;CHEVROLET;400;Año 62/73;Rotula inferior;$ 5.105,00;$ 3.780,00;26/4/2023
7377;ROTULA;114;CH 508;CHEVROLET;400;Año 62/73;Rotula superior;$ 3.850,00;$ 2.850,00;26/4/2023
7378;ROTULA;830;CH 549;CHEVROLET;Agile;;Rotula inferior;$ 5.105,00;$ 3.780,00;26/4/2023
7379;ROTULA;117;9786;CHEVROLET;Apache;Año 57/62;Rotula superior;$ 5.575,00;$ 4.130,00;3/5/2023
7380;ROTULA;856;7540;CHEVROLET;Astra;Año 97/11;Rotula inferior;$ 5.575,00;$ 4.130,00;3/5/2023
7381;ROTULA;861;CH 552;CHEVROLET;Aveo;Año 04/...;Rotula inferior;$ 3.805,00;$ 2.820,00;26/4/2023
7382;ROTULA;829;CH 589;CHEVROLET;Blazer;;Rotula inferior;$ 4.590,00;$ 3.400,00;26/4/2023
7383;ROTULA;828;CH 588;CHEVROLET;Blazer;;Rotula superior;$ 4.700,00;$ 3.480,00;26/4/2023
7384;ROTULA;118;CH 533;CHEVROLET;Brava;Año 63/72;Rotula inferior;$ 4.670,00;$ 3.460,00;26/4/2023
7385;ROTULA;119;CH 532;CHEVROLET;Brava;Año 63/72;Rotula superior;$ 4.525,00;$ 3.350,00;26/4/2023
7386;ROTULA;118;CH 533;CHEVROLET;C10;;Rotula inferior;$ 4.670,00;$ 3.460,00;26/4/2023
7387;ROTULA;119;CH 532;CHEVROLET;C10;;Rotula superior;$ 4.525,00;$ 3.350,00;26/4/2023
