cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
7233;RODAMIENTO;89628;11012;RENAULT;Kangoo;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7234;RODAMIENTO;12807;12258;RENAULT;Kangoo;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7235;RODAMIENTO;12271;;RENAULT;Kangoo;;Rueda trasera;5.900,00;4.370,00;2023-05-01
7236;RODAMIENTO;120838;11013;RENAULT;Laguna;Mod. 2.0L-16V - Año 01/...;Rodamiento de semieje - DI Int. 28,1 mm;4.630,00;3.430,00;2023-05-01
7237;RODAMIENTO;12807;12258;RENAULT;Laguna;;Rueda delantera para maza 4 agujeros;6.845,00;5.070,00;2023-05-01
7238;RODAMIENTO;40250;;RENAULT;Laguna;;Rueda delantera para maza 5 agujeros;10.030,00;7.430,00;2023-05-01
7239;RODAMIENTO;12271;;RENAULT;Laguna;Mod. 1.8/2.0;Rueda trasera sin ABS;5.900,00;4.370,00;2023-05-01
7240;RODAMIENTO;41722;;RENAULT;Latitude;;Rueda trasera;15.310,00;11.340,00;2023-05-01
7241;RODAMIENTO;12807;12258;RENAULT;Logan;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7242;RODAMIENTO;41371;;RENAULT;Logan;Año 04/07;Rueda delantera con ASB de 44 polos;11.665,00;8.640,00;2023-05-01
7243;RODAMIENTO;41140;XGB41140P;RENAULT;Logan III;Año 07/...;Rueda delantera con ASB 48 polos;11.635,00;8.620,00;2023-05-01
7244;RODAMIENTO;40918;;RENAULT;Master;"Llanta 15"" a tambor .../00 y Llanta 16""a disco 00/...";Rueda delantera ;12.135,00;8.990,00;2023-05-01
7245;RODAMIENTO;40096;;RENAULT;Master;Todos los modelos;Rueda trasera;13.985,00;10.360,00;2023-05-01
7246;RODAMIENTO;120105;11011;RENAULT;Megane;;Rodamiento de semieje - DI Int. 23,9mm;4.375,00;3.240,00;2023-05-01
7247;RODAMIENTO;89628;11012;RENAULT;Megane;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7248;RODAMIENTO;12807;12258;RENAULT;Megane;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7249;RODAMIENTO;40250;;RENAULT;Megane;COUPE ;Rueda delantera;10.030,00;7.430,00;2023-05-01
7250;RODAMIENTO;12025;;RENAULT;Megane;;Rueda trasera;4.615,00;3.420,00;2023-05-01
7251;RODAMIENTO;12271;;RENAULT;Megane;freno a campana;Rueda trasera;5.900,00;4.370,00;2023-05-01
7252;RODAMIENTO;40725;;RENAULT;Megane;;Rueda trasera;13.985,00;10.360,00;2023-05-01
7253;RODAMIENTO;41288;;RENAULT;Megane;GRAND TOUR;Rueda trasera;10.260,00;7.600,00;2023-05-01
7254;RODAMIENTO;XGB41930;;RENAULT;Megane II;;Rueda delantera con ABS;12.530,00;9.280,00;2023-05-01
7255;RODAMIENTO;41140;XGB41140P;RENAULT;Megane II;Excepto motor 1.9 DCI;Rueda delantera con ABS 48 polos;11.635,00;8.620,00;2023-05-01
7256;RODAMIENTO;40858;;RENAULT;Megane II;Todos los modelos;Rueda trasera;9.355,00;6.930,00;2023-05-01
7257;RODAMIENTO;41288;;RENAULT;Megane II;;Rueda trasera;10.260,00;7.600,00;2023-05-01
7258;RODAMIENTO;41793;;RENAULT;Megane III;;Rueda delantera con ABS;13.595,00;10.070,00;2023-05-01
7259;RODAMIENTO;41288;;RENAULT;Megane III;;Rueda trasera;10.260,00;7.600,00;2023-05-01
7260;RODAMIENTO;41977;;RENAULT;Megane III;;Rueda trasera;10.650,00;7.890,00;2023-05-01
7261;RODAMIENTO;10872;;RENAULT;Nevada;;Maza de rueda delantera con rodamiento ;13.350,00;9.890,00;2023-05-01
7262;RODAMIENTO;12095;S43;RENAULT;Nevada;;Maza de rueda trasera sin ABS;21.140,00;15.660,00;2023-05-01
7263;RODAMIENTO;89628;11012;RENAULT;Nevada;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7264;RODAMIENTO;12095;S49;RENAULT;Nevada;C/ABS (44 dientes) 4 agujeros;Rueda trasera;24.920,00;18.460,00;2023-05-01
7265;RODAMIENTO;120105;11011;RENAULT;R11;;Rodamiento de semieje - DI Int. 23,9mm;4.375,00;3.240,00;2023-05-01
7266;RODAMIENTO;89628;11012;RENAULT;R11;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7267;RODAMIENTO;12033;;RENAULT;R11;;Rueda delantera;5.670,00;4.200,00;2023-05-01
7268;RODAMIENTO;12025;;RENAULT;R11;;Rueda trasera;4.615,00;3.420,00;2023-05-01
7269;RODAMIENTO;6207;ANB12;RENAULT;R12;;Rueda delantera interior y exterior;4.265,00;3.160,00;2023-05-01
7270;RODAMIENTO;30205;;RENAULT;R12;;Rueda trasera;2.350,00;1.740,00;2023-05-01
7271;RODAMIENTO;30204;;RENAULT;R12;;Rueda trasera exterior;1.970,00;1.460,00;2023-05-01
7272;RODAMIENTO;10872;;RENAULT;R18;;Maza de rueda delantera con rodamiento ;13.350,00;9.890,00;2023-05-01
7273;RODAMIENTO;30204;;RENAULT;R18;;Rueda trasera exterior;1.970,00;1.460,00;2023-05-01
7274;RODAMIENTO;30205;;RENAULT;R18;;Rueda trasera interior;2.350,00;1.740,00;2023-05-01
7275;RODAMIENTO;120105;11011;RENAULT;R19;;Rodamiento de semieje - DI Int. 23,9mm;4.375,00;3.240,00;2023-05-01
7276;RODAMIENTO;89628;11012;RENAULT;R19;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7277;RODAMIENTO;12807;12258;RENAULT;R19;Nacional;Rueda delantera;6.845,00;5.070,00;2023-05-01
7278;RODAMIENTO;12025;;RENAULT;R19;;Rueda trasera;4.615,00;3.420,00;2023-05-01
7279;RODAMIENTO;10872;;RENAULT;R21;;Maza de rueda delantera con rodamiento ;13.350,00;9.890,00;2023-05-01
7280;RODAMIENTO;12095;S49;RENAULT;R21;C/ABS (44 dientes) 4 agujeros;Rueda trasera;24.920,00;18.460,00;2023-05-01
7281;RODAMIENTO;12095;S43;RENAULT;R21 ;;Maza de rueda trasera sin ABS;21.140,00;15.660,00;2023-05-01
7282;RODAMIENTO;89628;11012;RENAULT;R21 ;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7283;RODAMIENTO;30205;;RENAULT;R4;;Rueda trasera;2.350,00;1.740,00;2023-05-01
7284;RODAMIENTO;30204;;RENAULT;R4;;Rueda trasera exterior;1.970,00;1.460,00;2023-05-01
7285;RODAMIENTO;30205;;RENAULT;R6;;Rueda trasera;2.350,00;1.740,00;2023-05-01
7286;RODAMIENTO;30204;;RENAULT;R6;;Rueda trasera exterior;1.970,00;1.460,00;2023-05-01
7287;RODAMIENTO;120105;11011;RENAULT;R9;;Rodamiento de semieje - DI Int. 23,9mm;4.375,00;3.240,00;2023-05-01
7288;RODAMIENTO;89628;11012;RENAULT;R9;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7289;RODAMIENTO;12033;;RENAULT;R9;;Rueda delantera;5.670,00;4.200,00;2023-05-01
7290;RODAMIENTO;12807;12258;RENAULT;R9;Año 96/...;Rueda delantera;6.845,00;5.070,00;2023-05-01
7291;RODAMIENTO;12807;12258;RENAULT;R9;Año 96/...;Rueda delantera;6.845,00;5.070,00;2023-05-01
7292;RODAMIENTO;12025;;RENAULT;R9;;Rueda trasera;4.615,00;3.420,00;2023-05-01
7293;RODAMIENTO;12807;12258;RENAULT;Sandero;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7294;RODAMIENTO;41140;XGB41140P;RENAULT;Sandero;;Rueda delantera con ABS 48 polos;11.635,00;8.620,00;2023-05-01
7295;RODAMIENTO;12095;S43;RENAULT;Scenic;;Maza de rueda trasera sin ABS;21.140,00;15.660,00;2023-05-01
7296;RODAMIENTO;120838;11013;RENAULT;Scenic;Mod. 2.0L-16V;Rodamiento de semieje - DI Int. 28,1 mm;4.630,00;3.430,00;2023-05-01
7297;RODAMIENTO;89628;11012;RENAULT;Scenic;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7298;RODAMIENTO;12807;12258;RENAULT;Scenic;Año 98/02;Rueda delantera;6.845,00;5.070,00;2023-05-01
7299;RODAMIENTO;40250;;RENAULT;Scenic;;Rueda delantera;10.030,00;7.430,00;2023-05-01
7300;RODAMIENTO;40725;;RENAULT;Scenic;;Rueda trasera;13.985,00;10.360,00;2023-05-01
7301;RODAMIENTO;12095;S49;RENAULT;Scenic;C/ABS (44 dientes) 4 agujeros;Rueda trasera;24.920,00;18.460,00;2023-05-01
7302;RODAMIENTO;12807;12258;RENAULT;Symbol;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7303;RODAMIENTO;12025;;RENAULT;Symbol;;Rueda trasera;4.615,00;3.420,00;2023-05-01
7304;RODAMIENTO;10702;;RENAULT;Trafic;;Rueda delantera;9.950,00;7.370,00;2023-05-01
7305;RODAMIENTO;32007;;RENAULT;Trafic;;Rueda trasera interior;3.255,00;2.410,00;2023-05-01
7306;RODAMIENTO;120105;11011;RENAULT;Twingo;;Rodamiento de semieje - DI Int. 23,9mm;4.375,00;3.240,00;2023-05-01
7307;RODAMIENTO;89628;11012;RENAULT;Twingo;;Rodamiento de semieje lado volante - DI Int 25,9mm;4.375,00;3.240,00;2023-05-01
7308;RODAMIENTO;12033;;RENAULT;Twingo;;Rueda delantera;5.670,00;4.200,00;2023-05-01
7309;RODAMIENTO;12807;12258;RENAULT;Twingo;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7310;RODAMIENTO;12025;;RENAULT;Twingo;;Rueda trasera;4.615,00;3.420,00;2023-05-01
7311;RODAMIENTO;C101;;RENAULT;Universal;Diametro 19mm;Rodillo de columna de direccion;1.525,00;1.130,00;2023-05-03
7312;RODAMIENTO;14528;;SEAT;Cordoba;;Rueda trasera kit ;6.090,00;4.510,00;2023-05-01
7313;RODAMIENTO;11749;;SEAT;Inca;;Rueda trasera exterior;1.635,00;1.210,00;2023-05-01
7314;RODAMIENTO;45449;;SEAT;Inca;;Rueda trasera interior;2.485,00;1.840,00;2023-05-01
7315;RODAMIENTO;110457;311443;SEAT;Toledo;;Rueda delantera;6.765,00;5.010,00;2023-05-01
7316;RODAMIENTO;45449;;SEAT;Toledo;;Rueda trasera interior;2.485,00;1.840,00;2023-05-01
7317;RODAMIENTO;14544;;SUZUKI;Fun;;Rueda trasera Kit completo;5.630,00;4.170,00;2023-05-01
7318;RODAMIENTO;32010;;TOYOTA;Runner;;Diferencial lateral corona;6.250,00;4.630,00;2023-05-01
7319;RODAMIENTO;11949;;VARIOS;Rastrojero;P68-P69-P70-F71 - Año 74/…;Rueda delantera exterior;1.970,00;1.460,00;2023-05-01
7320;RODAMIENTO;713610930;;VOLKSWAGEN;Amarok;4X2;Rueda delantera con ASB;15.930,00;11.800,00;2023-05-01
7321;RODAMIENTO;42177;;VOLKSWAGEN;Amarok;;Rueda trasera;20.050,00;14.850,00;2023-05-01
7322;RODAMIENTO;801136;;VOLKSWAGEN;Bora;;Rueda delantera;7.815,00;5.790,00;2023-05-01
7323;RODAMIENTO;110457;311443;VOLKSWAGEN;Caddy;;Rueda delantera;6.765,00;5.010,00;2023-05-01
7324;RODAMIENTO;45747;311315;VOLKSWAGEN;Carat;Año …/94;Rueda delantera interior y exterior;6.385,00;4.730,00;2023-05-01
7325;RODAMIENTO;110622;311396;VOLKSWAGEN;Carat;Año 94/...;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7326;RODAMIENTO;14528;;VOLKSWAGEN;Carat;;Rueda trasera kit completo;6.090,00;4.510,00;2023-05-01
7327;RODAMIENTO;12807;;VOLKSWAGEN;Doblo;;Rueda delantera;6.845,00;5.070,00;2023-05-01
7328;RODAMIENTO;110622;311396;VOLKSWAGEN;Fox;;Rueda delantera;6.495,00;4.810,00;2023-05-01
7329;RODAMIENTO;803769;;VOLKSWAGEN;Fox;Año 14/...;Rueda delantera con ABS Kit completo;10.260,00;7.600,00;2023-05-01
7330;RODAMIENTO;110622;311396;VOLKSWAGEN;Fox Cross;;Rueda delantera;6.495,00;4.810,00;2023-05-01
7331;RODAMIENTO;45747;311315;VOLKSWAGEN;Gacel;Mod. 1.6 GL-1.8 GS - Año…/95;Rueda del interior y exterior;6.385,00;4.730,00;2023-05-01
7332;RODAMIENTO;110622;311396;VOLKSWAGEN;Gacel;Año 95/...;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7333;RODAMIENTO;14528;;VOLKSWAGEN;Gacel;;Rueda trasera kit completo;6.090,00;4.510,00;2023-05-01
7334;RODAMIENTO;14529;;VOLKSWAGEN;Gacel;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7335;RODAMIENTO;45747;311315;VOLKSWAGEN;Gol;Mod. 1.3/1.6/1.8/2.0 - Año …/94;Rueda delantera interior y exterior;6.385,00;4.730,00;2023-05-01
7336;RODAMIENTO;110622;311396;VOLKSWAGEN;Gol;Año 94/...;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7337;RODAMIENTO;14528;;VOLKSWAGEN;Gol;;Rueda trasera kit completo;6.090,00;4.510,00;2023-05-01
7338;RODAMIENTO;14529;;VOLKSWAGEN;Gol;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7339;RODAMIENTO;803769;;VOLKSWAGEN;Gol Trend;5ta.Generacion - Año 08/…;Rueda delantera con ABS;10.260,00;7.600,00;2023-05-01
7340;RODAMIENTO;14528;;VOLKSWAGEN;Gol Trend;;Rueda trasera kit completo;6.090,00;4.510,00;2023-05-01
7341;RODAMIENTO;14529;;VOLKSWAGEN;Gol Trend;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7342;RODAMIENTO;110457;311443;VOLKSWAGEN;Golf;Año …/96;Rueda delantera;6.765,00;5.010,00;2023-05-01
7343;RODAMIENTO;801136;;VOLKSWAGEN;Golf;Año 96/...;Rueda delantera;7.815,00;5.790,00;2023-05-01
7344;RODAMIENTO;309726;;VOLKSWAGEN;Golf;;Rueda delantera modelo alemán;6.115,00;4.530,00;2023-05-01
7345;RODAMIENTO;14528;;VOLKSWAGEN;Golf;;Rueda trasera kit completo;6.090,00;4.510,00;2023-05-01
7346;RODAMIENTO;14529;;VOLKSWAGEN;Golf;;Rueda trasera kit Completo;5.590,00;4.140,00;2023-05-01
7347;RODAMIENTO;11949;;VOLKSWAGEN;Kombi;FURGON-MICROBUS;Rueda delantera exterior;1.970,00;1.460,00;2023-05-01
7348;RODAMIENTO;801136;;VOLKSWAGEN;New Beatle;;Rueda delantera;7.815,00;5.790,00;2023-05-01
7349;RODAMIENTO;633814;;VOLKSWAGEN;Passat;Mod. 1,9 Tdi /2.0 - Año 00/05;Rueda delantera;10.165,00;7.530,00;2023-05-01
7350;RODAMIENTO;12399;;VOLKSWAGEN;Passat;Mod. Alemán 1,6/1,8/1,9/TDI;Rueda delantera y trasera;9.275,00;6.870,00;2023-05-01
7351;RODAMIENTO;110622;311396;VOLKSWAGEN;Pointer;;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7352;RODAMIENTO;329013;;VOLKSWAGEN;Pointer;Año 96/...;Rueda trasera interior y exterior;2.375,00;1.760,00;2023-05-01
7353;RODAMIENTO;14533;;VOLKSWAGEN;Pointer;Año  96/...;Rueda trasera Kit;7.045,00;5.220,00;2023-05-01
7354;RODAMIENTO;14529;;VOLKSWAGEN;Pointer;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7355;RODAMIENTO;110457;311443;VOLKSWAGEN;Polo;Clasic - Mod. 1.6N/1.9D;Rueda delantera;6.765,00;5.010,00;2023-05-01
7356;RODAMIENTO;110622;311396;VOLKSWAGEN;Polo;Clasic - Mod. Nacional 1.6N/1.9D;Rueda delantera;6.495,00;4.810,00;2023-05-01
7357;RODAMIENTO;14528;;VOLKSWAGEN;Polo;Clasic - Mod. 1,6;Rueda trasera kit completo ;6.090,00;4.510,00;2023-05-01
7358;RODAMIENTO;110622;311396;VOLKSWAGEN;Quantum;Mod. 1.8/2.0;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7359;RODAMIENTO;14529;;VOLKSWAGEN;Quantum;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7360;RODAMIENTO;14528;;VOLKSWAGEN;Quantum;;Rueda trasera kit completo ;6.090,00;4.510,00;2023-05-01
7361;RODAMIENTO;803769;;VOLKSWAGEN;Saveiro;5ta.Generacion - Año 09/...;Rueda delantera con ABS;10.260,00;7.600,00;2023-05-01
7362;RODAMIENTO;45747;311315;VOLKSWAGEN;Saveiro;Año …/94;Rueda delantera interior y exterior;6.385,00;4.730,00;2023-05-01
7363;RODAMIENTO;110622;311396;VOLKSWAGEN;Saveiro;Año 94/...;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7364;RODAMIENTO;14529;;VOLKSWAGEN;Saveiro;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7365;RODAMIENTO;45747;311315;VOLKSWAGEN;Senda;Año …/94;Rueda delantera interior y exterior;6.385,00;4.730,00;2023-05-01
7366;RODAMIENTO;110622;311396;VOLKSWAGEN;Senda;Año 94 /...;Rueda delantera interior y exterior;6.495,00;4.810,00;2023-05-01
7367;RODAMIENTO;14529;;VOLKSWAGEN;Senda;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7368;RODAMIENTO;110622;311396;VOLKSWAGEN;Suran;;Rueda delantera;6.495,00;4.810,00;2023-05-01
7369;RODAMIENTO;564725;;VOLKSWAGEN;Transporter;FURGON - Año 92/...;Rueda delantera y trasera;10.705,00;7.930,00;2023-05-01
7370;RODAMIENTO;110622;;VOLKSWAGEN;Voyage;311396;Rueda delantera;6.495,00;4.810,00;2023-05-01
7371;RODAMIENTO;803769;;VOLKSWAGEN;Voyage;5ta.Generacion;Rueda delantera con ABS;10.260,00;7.600,00;2023-05-01
7372;RODAMIENTO;14528;;VOLKSWAGEN;Voyage;;Rueda trasera kit completo;6.090,00;4.510,00;2023-05-01
7373;RODAMIENTO;14529;;VOLKSWAGEN;Voyage;;Rueda trasera Kit completo;5.590,00;4.140,00;2023-05-01
7374;ROTULA;821;VOL 262;AUDI;A3;Año 01/…;Rotula suspension derecha;4.740,00;3.510,00;2023-04-26
7375;ROTULA;822;VOL 261;AUDI;A3;Año 01/…;Rotula suspension izquierda;4.740,00;3.510,00;2023-04-26
7376;ROTULA;115;CH 509;CHEVROLET;400;Año 62/73;Rotula inferior;5.105,00;3.780,00;2023-04-26
7377;ROTULA;114;CH 508;CHEVROLET;400;Año 62/73;Rotula superior;3.850,00;2.850,00;2023-04-26
7378;ROTULA;830;CH 549;CHEVROLET;Agile;;Rotula inferior;5.105,00;3.780,00;2023-04-26
7379;ROTULA;117;9786;CHEVROLET;Apache;Año 57/62;Rotula superior;5.575,00;4.130,00;2023-05-03
7380;ROTULA;856;7540;CHEVROLET;Astra;Año 97/11;Rotula inferior;5.575,00;4.130,00;2023-05-03
7381;ROTULA;861;CH 552;CHEVROLET;Aveo;Año 04/...;Rotula inferior;3.805,00;2.820,00;2023-04-26
7382;ROTULA;829;CH 589;CHEVROLET;Blazer;;Rotula inferior;4.590,00;3.400,00;2023-04-26
7383;ROTULA;828;CH 588;CHEVROLET;Blazer;;Rotula superior;4.700,00;3.480,00;2023-04-26
7384;ROTULA;118;CH 533;CHEVROLET;Brava;Año 63/72;Rotula inferior;4.670,00;3.460,00;2023-04-26
7385;ROTULA;119;CH 532;CHEVROLET;Brava;Año 63/72;Rotula superior;4.525,00;3.350,00;2023-04-26
7386;ROTULA;118;CH 533;CHEVROLET;C10;;Rotula inferior;4.670,00;3.460,00;2023-04-26
7387;ROTULA;119;CH 532;CHEVROLET;C10;;Rotula superior;4.525,00;3.350,00;2023-04-26
7388;ROTULA;819;CH 512;CHEVROLET;C20;Año 93/…;Rotula superior;4.955,00;3.670,00;2023-04-26
7389;ROTULA;126;9750;CHEVROLET;C30;Año 72/78;Rotula inferior;6.790,00;5.030,00;2023-05-03
7390;ROTULA;125;9789;CHEVROLET;C30;Año 72/78;Rotula superior;6.225,00;4.610,00;2023-05-03
7391;ROTULA;136;9635;CHEVROLET;Chevette;74/78;Rotula inferior;3.400,00;2.520,00;2023-05-03
7392;ROTULA;137;9651;CHEVROLET;Chevette;74/78;Rotula superior;6.775,00;5.020,00;2023-05-03
7393;ROTULA;120;9785;CHEVROLET;Chevy;Año 69/78;Rotula inferior;6.115,00;4.530,00;2023-05-03
7394;ROTULA;120A;9390;CHEVROLET;Chevy;Año 69/78;Rotula superior;5.685,00;4.210,00;2023-05-03
7395;ROTULA;190;CH 586;CHEVROLET;Corsa;Año …/97;Rotula corta de suspension;3.890,00;2.880,00;2023-04-26
7396;ROTULA;191;CH 585;CHEVROLET;Corsa;Año 97/…;Rotula de suspension curva (larga);5.105,00;3.780,00;2023-04-26
7397;ROTULA;803;CH 585/1;CHEVROLET;Corsa ;;Rotula suspension curva perno largo;5.385,00;3.990,00;2023-04-26
7398;ROTULA;804;CH 595;CHEVROLET;Corsa II;;Rotula inferior;4.280,00;3.170,00;2023-04-26
7399;ROTULA;819;CH 512;CHEVROLET;D20;Año 93/…;Rotula superior;4.955,00;3.670,00;2023-04-26
7400;ROTULA;190;CH 586;CHEVROLET;Kombo;Año …/97;Rotula corta de suspension;3.890,00;2.880,00;2023-04-26
7401;ROTULA;191;CH 585;CHEVROLET;Kombo;Año 97/…;Rotula de suspension curva (larga);5.105,00;3.780,00;2023-04-26
7402;ROTULA;715;7654;CHEVROLET;Luv;Pick Up;Rotula inferior 4 x 2 ;9.705,00;7.190,00;2023-05-03
7403;ROTULA;716;7636;CHEVROLET;Luv;Pick Up;Rotula inferior 4 x 4;11.300,00;8.370,00;2023-05-03
7404;ROTULA;714;7653;CHEVROLET;Luv;Pick Up;Rotula superior;7.060,00;5.230,00;2023-05-03
7405;ROTULA;838;CH 553;CHEVROLET;Meriva;;Rotula inferior;5.105,00;3.780,00;2023-04-26
7406;ROTULA;136;9635;CHEVROLET;Opel;74/78;Rotula inferior;3.400,00;2.520,00;2023-05-03
7407;ROTULA;137;9651;CHEVROLET;Opel;74/78;Rotula superior;6.775,00;5.020,00;2023-05-03
7408;ROTULA;829;CH 589;CHEVROLET;S10;;Rotula inferior;4.590,00;3.400,00;2023-04-26
7409;ROTULA;828;CH 588;CHEVROLET;S10;;Rotula superior;4.700,00;3.480,00;2023-04-26
7410;ROTULA;834;CH 582;CHEVROLET;Silverado;Año 85/91;Rotula inferior;4.670,00;3.460,00;2023-04-26
7411;ROTULA;833;CH 581;CHEVROLET;Silverado;Año 85/91;Rotula superior;4.900,00;3.630,00;2023-04-26
7412;ROTULA;856;7540;CHEVROLET;Vectra;Año 97/11;Rotula inferior;5.575,00;4.130,00;2023-05-03
7413;ROTULA;798;PE 827;CITROEN;C4;;Rotula inferior;3.590,00;2.660,00;2023-04-26
7414;ROTULA;138;RE 690;DACIA;Dacia;Año 71/94;Rotula inferior;2.955,00;2.190,00;2023-04-26
7415;ROTULA;139;RE 691;DACIA;Dacia;Año 71/94;Rotula superior;2.955,00;2.190,00;2023-04-26
7416;ROTULA;130;9404;DODGE;Polara;Año 68/80;Rotula superior;13.960,00;10.340,00;2023-05-03
7417;ROTULA;130;9404;DODGE;Valiant;Año 68/80;Rotula superior;13.960,00;10.340,00;2023-05-03
7418;ROTULA;105;FI 424;FIAT;125;Año 63/82;Rotula inferior D/I;3.390,00;2.510,00;2023-04-26
7419;ROTULA;104;FI 425;FIAT;125;Año 63/82;Rotula superior D/I;3.390,00;2.510,00;2023-04-26
7420;ROTULA;105;FI 424;FIAT;1500;Año 63/82;Rotula inferior D/I;3.390,00;2.510,00;2023-04-26
7421;ROTULA;104;FI 425;FIAT;1500;Año 63/82;Rotula superior D/I;3.390,00;2.510,00;2023-04-26
7422;ROTULA;105;FI 424;FIAT;1600;Año 63/82;Rotula inferior D/I;3.390,00;2.510,00;2023-04-26
7423;ROTULA;104;FI 425;FIAT;1600;Año 63/82;Rotula superior D/I;3.390,00;2.510,00;2023-04-26
7424;ROTULA;187;FI 454;FIAT;Doblo;Año 97/…;Rotula inferior;3.175,00;2.350,00;2023-04-26
7425;ROTULA;187A;FI 459;FIAT;Doblo;Año 00/…;Rotula inferior;3.175,00;2.350,00;2023-04-26
7426;ROTULA;187B;FI 460;FIAT;Doblo;Año 03/…;Rotula inferior;3.335,00;2.470,00;2023-04-26
7427;ROTULA;185;FI 453;FIAT;Ducato;Año 96/…;Rotula infeior pivote (17mm);5.305,00;3.930,00;2023-04-26
7428;ROTULA;184;9931;FIAT;Ducato;Año 90/95;Rotula inferior der. E izq. (mod. Viejo);6.590,00;4.880,00;2023-05-03
7429;ROTULA;186;FI 448;FIAT;Ducato;Año 96/…;Rotula inferior pivote (19mm);5.790,00;4.290,00;2023-04-26
7430;ROTULA;797;FI 482;FIAT;Duna;88/…;Rotula intercambiable;2.660,00;1.970,00;2023-04-26
7431;ROTULA;839;7686;FIAT;Idea;Año 06/11;Rotula inferior;6.575,00;4.870,00;2023-05-03
7432;ROTULA;843;7850;FIAT;Idea;Adventure;Rotula Inferior Derecha Adventure;6.385,00;4.730,00;2023-05-03
7433;ROTULA;844;7851;FIAT;Idea;Adventure;Rotula Inferior Izquierda Adventure;6.385,00;4.730,00;2023-05-03
7434;ROTULA;840;FI 485;FIAT;Linea;Año 08/...;Rotula inferior;4.455,00;3.300,00;2023-04-26
7435;ROTULA;187;FI 454;FIAT;Palio;Año 97/…;Rotula inferior;3.175,00;2.350,00;2023-04-26
7436;ROTULA;187A;FI 459;FIAT;Palio;Año 00/…;Rotula inferior;3.175,00;2.350,00;2023-04-26
7437;ROTULA;187B;FI 460;FIAT;Palio;Año 03/…;Rotula inferior;3.335,00;2.470,00;2023-04-26
7438;ROTULA;843;7850;FIAT;Palio;Adventure;Rotula Inferior Derecha Adventure;6.385,00;4.730,00;2023-05-03
7439;ROTULA;844;7851;FIAT;Palio;Adventure;Rotula Inferior Izquierda Adventure;6.385,00;4.730,00;2023-05-03
7440;ROTULA;840;FI 485;FIAT;Punto;Año 08/...;Rotula inferior;4.455,00;3.300,00;2023-04-26
7441;ROTULA;187;FI 454;FIAT;Siena;Año 97/…;Rotula inferior;3.175,00;2.350,00;2023-04-26
7442;ROTULA;187A;FI 459;FIAT;Siena;Año 00/…;Rotula inferior;3.175,00;2.350,00;2023-04-26
7443;ROTULA;187B;FI 460;FIAT;Siena;Año 03/…;Rotula inferior;3.335,00;2.470,00;2023-04-26
7444;ROTULA;151;FI 455;FIAT;Tempra;Año 93/…;Rotula inferior;3.120,00;2.310,00;2023-04-26
7445;ROTULA;797;FI 482;FIAT;Uno;88/…;Rotula intercambiable;2.660,00;1.970,00;2023-04-26
7446;ROTULA;189;FO 323;FORD;Courrier;Año 93/…;Rotula inferior;3.740,00;2.770,00;2023-04-26
7447;ROTULA;775;FO 345;FORD;Courrier;Año 03/…;Rotula suspension;4.335,00;3.210,00;2023-04-26
7448;ROTULA;775;FO 345;FORD;Ecosport;Año 03/…;Rotula de suspension;4.335,00;3.210,00;2023-04-26
7449;ROTULA;188;FO 296;FORD;Escort;Año 94/…;Rotula inferior D/I;3.645,00;2.700,00;2023-04-26
7450;ROTULA;168/1;FO 367/1;FORD;Explorer;Año 96/…;Rotula inferior;3.740,00;2.770,00;2023-04-26
